Vehicle_ID,Make_and_Model,Year_of_Manufacture,Usage_Hours,Load_Capacity,Actual_Load,Last_Maintenance_Date,Maintenance_Cost,Engine_Temperature,Tire_Pressure,Fuel_Consumption,Battery_Status,Vibration_Levels,Oil_Quality,Failure_History,Anomalies_Detected,Predictive_Score,Maintenance_Required,Delivery_Times,Downtime_Maintenance,Impact_on_Efficiency,Vehicle_Type_Van,Route_Info_rural,Route_Info_urban,Maintenance_Type_oil change,Maintenance_Type_tire rotation,Brake_Condition_good,Brake_Condition_other,Brake_Condition_poor,Weather_Conditions_other,Weather_Conditions_rainy,Weather_Conditions_snowy,Weather_Conditions_windy,Road_Conditions_other,Road_Conditions_rural,Road_Conditions_urban,Make_ford,Make_tesla,Make_volvo,Model_fh,Model_semi,Model_silverado,Service_Year,Service_Month,Service_DayOfWeek,Days_Since_Last_Service,Recent_Service_90d,Load_Utilization
5724,ford f150,0.941176470588232,0.034424823049974976,0.004822001109122799,0.0035797454120512573,2023-12-26,0.034343720034320076,0.0,0.0,0.0,0.0,0.04689820090889325,0.5089630861018967,1.0,1.0,0.20758585346324343,1.0,0.21331684320744226,0.00039557172579103073,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,12,1,187,0,0.7423775588269145
5725,ford f150,0.941176470588232,0.010831486380210194,0.0005379353727369441,0.0006317377768487571,2023-06-10,0.43062300992599417,0.0,0.0,0.0,0.0,0.020498278754422693,0.6459914247843818,1.0,0.0,0.19083141015417487,1.0,0.15367498650061484,0.01917467117686302,0.3835073975167598,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,6,5,386,0,1.0
5726,chevy silverado,0.8823529411764781,0.05623078572960606,0.061455155778388046,0.057066471145540316,2024-03-26,0.04440416512959828,0.0,0.19699586164173788,0.0,0.0,0.12679108881050674,0.6975373940620996,1.0,1.0,0.14533412543088337,1.0,1.0,0.0419117387143415,0.2471717893308045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,3,1,96,0,0.9285872018830501
5727,ford f150,0.470588235294116,0.03006363051404876,0.08274356035086781,0.07886908723598543,2024-03-16,0.015912701917610864,0.0,0.6030231294960777,0.0,0.0,0.02176698531760938,0.5729458437534886,1.0,0.0,0.32925534402389434,1.0,0.32666622811733553,0.0068647945953377015,0.2088068710823571,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,3,5,106,0,0.9531749286777971
5728,ford f150,0.529411764705884,0.1320869378708801,0.04010198459257992,0.029275013990514926,2024-05-09,0.023836049500728047,0.0,0.520808164133701,0.47630030182251765,0.0,0.08896857484452042,0.6245124291308984,1.0,1.0,0.4004516270807487,1.0,0.3045795661359133,0.003760782338146672,0.08271201964606345,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,5,3,52,1,0.7300140950114395
5729,ford f150,0.941176470588232,0.010759991420604848,0.025624411004104907,0.029552825592631074,2024-05-02,0.010730422983651344,0.0,0.025254210585416437,0.0,0.0,0.41693581513038036,0.8727654373002546,1.0,1.0,0.40847537952269797,1.0,0.002397896125451923,0.30780206448166214,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,5,3,59,1,1.0
5730,volvo fh,0.8235294117647101,0.24018731679416602,0.06694285091320225,0.07855998625464873,2024-05-26,0.029182391527744135,0.0,0.0,0.26505867728934857,0.0,0.31740221786374867,0.743702370098292,0.0,1.0,0.30795051326451195,1.0,0.5009527207535129,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2024,5,6,35,1,1.0
5731,tesla semi,0.29411764705882604,0.1278687352541646,0.026491292981536626,0.029842586253893598,2024-05-20,0.023551487307141752,0.0,0.0,0.0,0.0,0.14164586332804216,0.3788800742546474,1.0,1.0,0.518767139034642,1.0,0.31268888283886775,0.016015046199954502,0.01803112044938579,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2024,5,0,41,1,1.0
5732,ford f150,0.0,0.008436405233431043,0.09603194137044413,0.07386660657233278,2024-01-18,0.020583462925515647,0.0,0.0,0.0,0.0,0.04144255729781565,0.8586241012187882,1.0,1.0,0.2102631793239757,1.0,0.08611894604519053,0.061652159632554104,0.1516140641674675,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2024,1,3,164,0,0.7691878922596351
5733,chevy silverado,0.470588235294116,0.008114677915206979,0.21720395900815245,0.26325529555082405,2024-05-07,0.038617258464242236,0.0,0.0,0.6250555390697954,0.0,0.09187456587912893,0.4612336192726164,0.0,0.0,0.04844629339712995,0.0,0.17791467860457627,0.0,0.12178544881397249,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,5,1,54,1,1.0
5734,chevy silverado,0.941176470588232,0.04715092585972689,0.03231687400092036,0.037020962736378026,2024-03-26,0.06457767553688123,0.0,0.5598711229696651,0.0,0.0,0.006435087034515072,0.8449208230356172,1.0,0.0,0.23396872399685673,1.0,0.1625839185076614,0.05750160969119409,0.2251636243094076,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,3,1,96,0,1.0
5735,chevy silverado,0.941176470588232,0.1456709801958962,0.0860803485059147,0.06810323734729176,2023-08-04,0.012015058999332726,0.0,0.249297540238556,0.5731570061530069,0.0,0.0034207564562082154,0.509942881984078,1.0,1.0,0.044843247792624025,1.0,0.09735030572765484,0.04141803323467808,0.47197144959627746,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,8,4,331,0,0.7911589407960203
5736,chevy silverado,0.17647058823528994,0.2148423536140702,0.07977642498726709,0.060381131479824254,2023-11-29,0.029379498868167438,0.0,0.8721194974542721,1.0,0.0,0.006156447464390943,0.7337246161058318,1.0,0.0,0.4001572011690619,1.0,0.09409038118458755,0.02757368898467717,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,11,2,214,0,0.756879384974465
5737,chevy silverado,0.8235294117647101,0.06373775648816758,0.0016107831502659195,0.0015171332451237027,2023-11-30,0.0646682599812263,0.0,0.0,0.6297091681554841,1.0,0.02170202397798364,0.39943346814114766,0.0,1.0,0.04373410850600828,1.0,0.4312008938307656,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,11,3,213,0,0.9418606377110684
5738,ford f150,0.235294117647058,0.05780367484092372,0.016717311620383563,0.012072825605513501,2024-06-03,0.04142939603787498,0.0,0.5686970411109635,1.0,0.0,0.07210634931137166,0.7946105353146481,1.0,0.0,0.21188653943104477,1.0,0.24570461070893895,0.03998604339123908,0.11040149194284468,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,6,0,27,1,0.722175064966367
5739,ford f150,0.8823529411764781,0.22435118324158146,0.12585157610975725,0.15025478698685885,2023-09-08,0.041258157958547655,0.0,0.5513520665950009,0.5913966318028725,0.0,0.20339712389786435,0.6769605219718046,0.0,0.0,0.2907900381639185,0.0,0.08285473191419805,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,4,296,0,1.0
5740,ford f150,0.17647058823528994,0.043504682919854154,0.14660325059944423,0.11614687717215742,2024-02-04,0.0650819039302637,0.0,1.0,0.0,0.0,0.1278096814493095,0.6362461573658514,1.0,0.0,0.23775609221922495,1.0,0.14103953350309134,0.28682978775534845,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,2,6,147,0,0.7922530823651309
5741,tesla semi,0.941176470588232,0.425788231929649,0.29584562223408273,0.3224580483857317,2023-06-02,0.05234135424264,0.0,0.0,0.0,0.0,0.14888212383353794,0.795049684914816,1.0,0.0,0.16272197247799786,1.0,1.0,0.11000964941170478,0.3056478839173151,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,6,4,394,0,1.0
5742,chevy silverado,0.8823529411764781,0.16797740759276472,0.06450684726864864,0.053789194413362953,2023-01-05,0.03977572941255112,0.0,0.0,0.8716210944573819,0.0,0.017485407171177008,0.5016562792412368,0.0,0.0,0.21049119148921827,0.0,0.13674349418605347,0.0,0.025092374565615555,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,1,3,542,0,0.8338524775416418
5743,tesla semi,0.470588235294116,0.12944162436548223,0.14678242709338543,0.1688198031279798,2023-11-25,0.03795879113874504,0.0,0.0,0.31255099612395437,0.0,0.11498082971775292,0.5157244536121265,1.0,0.0,0.02345041096729895,1.0,0.17660303651410064,0.0029440607656606695,0.18238681372378898,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,11,5,218,0,1.0
5744,volvo fh,1.0,0.16272252806177165,0.1695203930623373,0.127608617985713,2024-04-29,0.7854294824967514,0.0,0.0,0.698290677697706,0.0,0.04561498882772427,0.9280098097330024,0.0,0.0,0.011120644315346132,0.0,0.0,0.0,0.060383328889399374,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024,4,0,62,1,0.7527626362852273
5745,ford f150,0.8823529411764781,0.05086866375920498,0.003773845060000119,0.00383618690642501,2023-08-09,0.02660250060838861,0.0,0.0,0.6937513385886853,0.0,0.04608471667980777,0.5770431638678565,0.0,1.0,0.15073276662190263,1.0,0.8535338738486974,0.0,0.07731956052932998,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,8,2,326,0,1.0
5746,chevy silverado,0.470588235294116,0.15750339601058125,0.006221965520892031,0.0057689008011680394,2024-01-12,0.0595245774453039,0.0,0.0,0.05223055683388983,0.0,0.03691033179832693,0.4211811391695336,1.0,0.0,0.21129575392186886,1.0,0.04922681705772218,0.23297046816363787,0.14857009893693932,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,1,4,170,0,0.9271830230812599
5747,chevy silverado,0.6470588235294201,0.05605204833059269,0.025462863369361616,0.02384885790417782,2024-01-14,0.04329598628757386,0.0,0.1878769611915203,0.0,0.0,0.11041973742689243,0.6870402106685,1.0,1.0,0.3509798397332378,1.0,0.2864563184336643,0.08274620418927825,0.4036773898928874,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2024,1,6,168,0,0.9366133556241809
5748,volvo fh,1.0,0.03839279330807178,0.006141223809951979,0.004664084906351785,2023-08-20,0.037337205348951595,0.0,0.0,0.0,0.0,0.007269417384795173,0.4662499815014215,0.0,0.0,0.17392353218445827,0.0,0.25549678438304735,0.0,0.05087865561075838,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2023,8,6,315,0,0.7594715728799103
5749,volvo fh,0.3529411764705941,0.24958890398226924,0.24470001956737386,0.1786038423245712,2023-05-25,0.473033631176169,0.0,0.0339820936266898,0.0,0.0,0.053484710939385546,0.6406712009643426,1.0,1.0,0.37791598144265603,1.0,0.09993482832947552,0.0927857223121745,0.0685848954754697,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2023,5,3,402,0,0.7298889580815736
5750,chevy silverado,0.3529411764705941,0.38614427682848357,0.017589927588198176,0.01296911971835559,2023-01-28,0.041745197929391936,0.0,0.926795771609473,0.9414886329595584,0.0,0.03483062875692169,0.8730840180140024,1.0,1.0,0.10935013513457817,1.0,0.0,0.06486427128435472,0.0012361526908479525,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,1,5,519,0,0.7373037582631732
5751,ford f150,0.8823529411764781,0.02248516479588189,0.1030233040957701,0.10674061939631063,2023-05-10,0.6880418059747011,0.0,0.0,0.0,0.0,0.013847135646922252,0.9011498215827084,1.0,1.0,0.16607295699628777,1.0,0.11759147170307617,0.10181366717197336,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,5,2,417,0,1.0
5752,chevy silverado,0.6470588235294201,0.0026810609852005434,0.3384607287519689,0.2721830721956743,2024-04-28,0.022890101499373372,0.0,0.0,0.0,0.8354123429142106,0.05871390126254744,0.3828215505425433,1.0,1.0,0.12158514563566843,1.0,0.10686992149338036,0.2409770142041599,0.36017280603554147,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,4,6,63,1,0.804179182616887
5753,ford f150,0.5882352941176521,0.09505254879530993,0.0793211627902968,0.07233917170455756,2024-04-22,0.023670181122868873,0.0,0.0,0.9820090771222725,0.0,0.015100980914309198,0.9999999999999999,1.0,1.0,0.07675105214631181,1.0,0.20146973835256715,0.04273670171396192,0.19331055630237162,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,4,0,69,1,0.9119782055616394
5754,chevy silverado,0.764705882352942,0.4200686351612211,0.04518923736810378,0.04657328447379969,2023-11-18,0.056144866498994334,0.0,0.0,0.95396902265883,0.0,0.04149603910810893,0.527002417533721,0.0,1.0,0.20988600188841572,1.0,0.3638036970374403,0.0,0.2602928884729644,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,11,5,225,0,1.0
5755,volvo fh,1.0,0.10942303567598484,0.0646269155971787,0.06899442810527899,2024-02-25,0.06205050191405702,0.0,0.5214781230463021,0.21297856319167535,0.0,0.16704060699708254,0.5467514777947987,0.0,0.0,0.0343292296166365,0.0,0.0,0.0,0.29329328054800885,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2024,2,6,126,0,1.0
5756,ford f150,1.0,0.01379852720383213,0.16112692130164233,0.16265214822019783,2023-10-18,0.06320640853715248,0.0,0.07793887166664548,0.0,1.0,0.059648540602585606,0.6209066955644634,0.0,1.0,0.014606459582412384,1.0,0.6101839218173964,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,10,2,256,0,1.0
5757,chevy silverado,0.941176470588232,0.47662114820905127,0.09511620726238613,0.11195229837234384,2023-10-12,0.014364125803083015,0.0,1.0,0.0,0.0,0.004710604303899397,0.5091838567475283,0.0,0.0,0.5422697177692164,0.0,0.0,0.0,0.06013533327633133,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,10,3,262,0,1.0
5758,ford f150,0.8823529411764781,0.06556087795810396,0.1538620899779408,0.1341309060786688,2024-05-19,0.3271902282035125,0.0,1.0,0.0,0.0,0.030237713741913263,0.5352645782908297,0.0,0.0,0.22964877768267786,0.0,1.0,0.0,0.301371024614583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,5,6,42,1,0.8717605883158037
5759,ford f150,0.0,0.17283906484592837,0.00533418176873484,0.00391818324036547,2023-11-13,0.821696919261277,0.0,0.3406068683784498,0.0,0.0,0.15358395231317476,0.4469799972368941,0.0,1.0,0.08117016425975508,1.0,0.003399004638406408,0.0,0.48753164524157844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,11,0,230,0,0.7345425053437548
5760,ford f150,0.8823529411764781,0.15596625437906628,0.017097200478073196,0.016290845823663646,2024-04-21,0.06778462928016098,0.0,0.020481755214438846,0.0,0.0,0.18755453410254744,0.7415409867758017,0.0,0.0,0.2852743119964094,1.0,0.0,0.0,0.2231670074665074,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,4,6,70,1,0.952837035779999
5761,chevy silverado,1.0,0.03975119754057339,0.12873772311222906,0.11128848836629507,2023-06-05,0.02790501501172781,0.0,1.0,0.3029523142116863,0.0,0.11728798932305155,0.7618805933088307,0.0,1.0,0.3983660418437219,1.0,0.09317198440555359,0.0,0.27077421545620817,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,6,0,391,0,0.8644590387021033
5762,volvo fh,1.0,0.07117323228712376,0.2598241999763914,0.2876371019074752,2024-05-31,0.0463958416236958,0.0,1.0,0.9768364491576613,0.0,0.4298618409217685,0.7273072384457248,0.0,1.0,0.03408088168737704,1.0,0.12478522981996033,0.0,0.4195589141023939,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2024,5,4,30,1,1.0
5763,volvo fh,0.235294117647058,0.080574819475227,0.2936592221274377,0.31884122508464374,2024-02-22,0.02807664523959206,0.0,0.2773683426597098,0.0,0.0,0.05743855595398025,0.640877517674819,0.0,0.0,0.40673103452862025,0.0,0.24022713326615958,0.0,0.2613674847549855,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024,2,3,129,0,1.0
5764,ford f150,1.0,0.10434689354400514,0.12666972562380857,0.12756533593738292,2023-01-16,0.7286197315770742,0.0,0.25936179436044426,0.12380916913124379,0.0,0.31505631724323857,0.7706269257105044,1.0,0.0,0.023800450912626576,1.0,0.0,0.025170716904143724,0.002234693685274125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,1,0,531,0,1.0
5765,tesla semi,0.4117647058823479,0.008793880031457783,0.005182399552113236,0.00502495221327989,2024-06-05,0.022416527286938374,0.0,0.0,0.0,1.0,0.017174014745570322,0.39543534576554207,1.0,0.0,0.12452313913676363,1.0,0.028606047660752684,0.2926045798156382,0.0719506768398169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2024,6,2,25,1,0.9696188344317946
5766,chevy silverado,0.235294117647058,0.03338814613569743,0.21006753095786718,0.2038986714835568,2024-01-30,0.9235001983059282,0.0,1.0,1.0,1.0,0.08486932507429068,0.6795146036747538,1.0,0.0,0.43570364799896466,1.0,0.10152366737877937,0.3420435990416408,0.13710740622026615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,1,1,152,0,0.9706339221193224
5767,ford f150,0.529411764705884,0.00311003074283263,0.05750320624275892,0.050781976342198894,2023-11-27,0.37416226210653275,0.0,1.0,0.0,0.0,0.14875152809699393,0.39584408166613494,0.0,0.0,0.058688938688351296,0.0,0.10140356929937876,0.0,0.15791904321437197,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,11,0,216,0,0.8831155627707908
5768,ford f150,0.235294117647058,0.024058053907199544,0.05564869834945787,0.05476075049546284,2024-01-13,0.05992578418413172,0.0,0.7403711148046008,0.0,0.0,0.034742877611260964,0.6322690083026289,1.0,0.0,0.04543026065958995,1.0,0.06918751465818417,0.00737226539825713,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,1,5,169,0,0.9840436905025348
5769,ford f150,0.4117647058823479,0.054336169300064345,0.5329971229355615,0.3872636037604672,2023-09-20,0.010695703361471812,0.0,0.2436771884615797,0.32309339727705416,0.0,0.10355301119216014,0.5661419911699385,0.0,0.0,0.05521265033595233,0.0,0.0,0.0,0.19248362079032902,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,2,284,0,0.7265772873736258
5770,volvo fh,0.5882352941176521,0.04786587545578037,0.2911001584412389,0.2550772371916143,2023-12-20,8.883194680363651e-05,0.0,0.0,1.0,0.0,0.005343715202237025,0.5487412249477815,1.0,1.0,0.3347139765306333,1.0,0.18714663482652305,0.02665027022866718,0.02045693760157194,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2023,12,2,193,0,0.876252484909258
5771,chevy silverado,0.8823529411764781,0.02448702366483163,0.02439474097861695,0.025993498937686797,2024-03-05,0.06218929622272673,0.0,0.6827474261968187,0.0,0.0,0.032548583398034646,0.6669538759870993,1.0,0.0,0.08912102743200302,1.0,0.10302199823963963,0.044394638273479614,0.35572682702841396,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2024,3,1,117,0,1.0
5772,chevy silverado,0.8823529411764781,0.19764781582898405,0.021333499468921987,0.02177956362142522,2023-10-12,0.012902762259025015,0.0,1.0,0.1646042265794712,0.0,0.10256883561424336,0.9290523212770107,0.0,0.0,0.19454554488660528,0.0,0.07277498049693092,0.0,0.18646852046334692,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,3,262,0,1.0
5773,ford f150,0.8823529411764781,0.00311003074283263,0.07734083678766554,0.07700668846608187,2023-08-15,0.010821736602463581,0.0,0.0,0.5328345053514205,0.0,0.026463556583086245,0.91240084901844,1.0,0.0,0.08242331151206504,1.0,0.060433276293979446,0.04493085552545827,0.1745009049987636,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,8,1,320,0,0.9956795357347755
5774,chevy silverado,0.529411764705884,0.14888825337813685,0.12441685243325429,0.13883338248008986,2023-01-13,0.6221219027961048,0.0,0.4936713830125592,1.0,0.0,0.06288469797846685,0.8435866219784774,0.0,0.0,0.12022319951950536,0.0,0.1573249538752306,0.0,0.07482909457379391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,1,4,534,0,1.0
5775,ford f150,1.0,0.022985629513119325,0.1639916887380922,0.14123039346119723,2023-12-08,0.06750826008290821,0.0,0.38147516337708276,0.7610244601291751,0.0,0.23663448749273766,0.47975693435994937,1.0,0.0,0.4265482841605614,1.0,0.0,0.11332005596401722,0.4005167955611517,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,12,4,205,0,0.8612045802318277
5776,ford f150,0.529411764705884,0.06212911989704726,0.20522008694494565,0.17269859392410783,2023-05-18,0.3620195338522039,0.0,0.0,1.0,0.0,0.06091696607782326,0.7818377374058855,0.0,0.0,0.2602510818719227,0.0,0.09195758464534885,0.0,0.5109813305704135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,5,3,409,0,0.8415287045972144
5777,chevy silverado,0.764705882352942,0.01855294201758776,0.01729450931532255,0.016413652089373,2024-05-27,0.06718604725774434,0.0,0.0,0.7060841009430794,0.0,0.09234222334972325,0.6736390267265763,1.0,1.0,0.2121139353398938,1.0,0.09399302653582108,0.02035374908147114,0.0851126753371225,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,5,0,34,1,0.9490672322706993
5778,ford f150,0.8235294117647101,0.15221276899978553,0.21297608838260682,0.217062637107908,2023-12-20,0.0586615176703677,0.0,0.0,0.011415516350711696,0.0,0.004965040731876827,0.42688112659590083,0.0,0.0,0.3088660569405032,0.0,0.12975776014910267,0.0,0.07509522651548178,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,12,2,193,0,1.0
5779,tesla semi,0.0,0.1486737684993208,0.037343336125696916,0.04207926673267186,2024-04-21,0.013517759242047213,0.0,0.030614926384373686,0.07752646292835846,1.0,0.02778137813255502,0.9459817604876787,0.0,0.0,0.2683312378675693,1.0,0.14252761257206709,0.0,0.3466797929909018,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2024,4,6,70,1,1.0
5780,ford f150,0.8235294117647101,0.06041324086651891,0.051700655301352275,0.06236366922022561,2023-09-21,0.03380764477739388,0.0,1.0,0.41766607339938683,0.9154569064652911,0.07626943261141035,0.5372247315684092,1.0,0.0,0.08086299321302572,1.0,1.0,0.07681242655810942,0.36344029805787215,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,3,283,0,1.0
5781,chevy silverado,0.6470588235294201,0.03099306498891828,0.08037277954556384,0.09355457729626897,2023-04-13,0.06554951550553194,0.0,0.704891997678462,0.2497059130401495,1.0,0.008382872461751798,0.7119301137819253,0.0,0.0,0.1415276262216523,0.0,0.0,0.0,0.6325295306821354,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,4,3,444,0,1.0
5782,ford f150,0.1176470588235361,0.052584542789733325,0.02191714759130551,0.02404715716661236,2024-03-21,0.02322748684955494,0.0,0.49012597259387136,0.0,1.0,0.13015644535667972,0.863809089947292,1.0,1.0,0.5786821283593371,1.0,0.26189205116233055,0.09721533207418888,0.1822733818619006,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,3,3,101,0,1.0
5783,chevy silverado,0.941176470588232,0.11056695502967041,0.009862901890559928,0.007990822195041268,2023-04-17,0.05995977175119853,0.0,0.22573452370116887,0.23181505299162847,0.0,0.03115254313195222,0.6214567376290726,0.0,1.0,0.1520592728239119,1.0,0.5565090688290429,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,4,0,440,0,0.8101897680529011
5784,ford f150,0.941176470588232,0.019339386573246586,0.0009658584522202236,0.0011338393296035222,2024-05-16,0.02014586287159805,0.0,0.0,0.0,1.0,0.0529506931728094,0.5008267718414906,0.0,0.0,0.1623113532501496,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2024,5,3,45,1,1.0
5785,ford f150,0.529411764705884,0.22631729463072853,0.4779675362729426,0.5117180739533248,2023-09-21,0.7587583591745202,0.0,0.0,1.0,0.0,0.07683955813617427,0.5582688081103603,0.0,0.0,0.22110784369810166,0.0,0.04764882872900687,0.0,0.0463225801717459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,9,3,283,0,1.0
5786,volvo fh,0.470588235294116,0.22928433545435048,0.012474646119855177,0.010703535397972773,2023-10-23,0.029788800533141,0.0,0.0,1.0,0.0,0.12683431157326952,0.8792914126766153,1.0,1.0,0.34259663196511986,1.0,0.19190757987687462,0.07808892941046768,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,10,0,251,0,0.8580231691652216
5787,ford f150,1.0,0.15886180024308286,0.06331743477753014,0.06614109959638553,2023-10-12,0.002540344427149944,0.0,0.0,0.0,0.0,0.054662269411368904,0.6857354972915394,1.0,0.0,0.31383514224970344,1.0,0.2763464816373302,0.12681925033490676,0.21836805372729487,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2023,10,3,262,0,1.0
5788,tesla semi,0.3529411764705941,0.009151354829484521,0.020965186144432074,0.01866085645183063,2023-11-02,0.04277241098271903,0.0,1.0,0.0,0.0,0.16646892449614015,0.8104517861512838,0.0,0.0,0.3974841574067573,1.0,0.23828706865730848,0.0,0.16276240413626084,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2023,11,3,241,0,0.8900878019051871
5789,volvo fh,1.0,0.004432687495531565,0.21503324298134,0.18935709250937305,2023-01-03,0.04850804549786099,0.0,0.5352244005907312,0.5812473903473694,0.0,0.10910412323057345,0.861951610383349,0.0,1.0,0.01354580448122353,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2023,1,1,544,0,0.8805945066168441
5790,ford f150,0.1176470588235361,0.12014727961678702,0.12691778530500125,0.12581214326366758,2023-09-22,0.029709913635253125,0.0,0.0,0.0,0.0,0.1231466686030342,0.6341336650991755,0.0,0.0,0.47331519359582797,0.0,0.0,0.0,0.08201005693825758,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,9,4,282,0,0.9912885176913806
